,data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,outcome,pscore
3159,CPS,0.0,25.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,18668.12,18668.12,0.00203246985460791
3160,CPS,0.0,52.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0008897170913875089
3161,CPS,0.0,41.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0010309262674629992
3162,CPS,0.0,42.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0017787030821967763
3163,CPS,0.0,17.0,10.0,0.0,0.0,0.0,1.0,2104.253,1417.935,982.6882,-1121.5647,0.0018333225598799808
3164,CPS,0.0,29.0,18.0,0.0,0.0,1.0,0.0,22400.3,20212.74,21254.14,-1146.1602,0.00012835126329038436
3165,CPS,0.0,21.0,12.0,0.0,0.0,1.0,0.0,12901.77,0.0,24636.66,11734.891,0.0013391376871670193
3166,CPS,0.0,47.0,8.0,0.0,0.0,0.0,1.0,3330.754,3127.694,3574.621,243.86719,0.001666978449458128
3167,CPS,0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862.32,21829.4,25564.67,-297.6504,0.00011735262227242223
3168,CPS,0.0,33.0,12.0,0.0,0.0,1.0,0.0,18738.43,19287.15,22167.38,3428.9512,0.00017949274268424303
3169,CPS,0.0,35.0,12.0,0.0,0.0,1.0,0.0,25862.32,0.0,25564.67,-297.6504,0.004284724487807782
3170,CPS,0.0,29.0,18.0,0.0,0.0,1.0,0.0,18473.93,19593.29,20633.5,2159.5703,0.00012835126329038436
3171,CPS,0.0,37.0,9.0,0.0,0.0,1.0,1.0,25862.32,23643.0,25564.67,-297.6504,0.000219946532613271
3172,CPS,0.0,28.0,13.0,0.0,0.0,0.0,0.0,12384.53,11889.53,3642.596,-8741.935,0.00034637805096653204
3173,CPS,0.0,43.0,12.0,0.0,0.0,1.0,0.0,15444.9,15523.89,15915.12,470.21973,0.00011735262227242223
3174,CPS,0.0,17.0,11.0,0.0,0.0,0.0,1.0,1073.678,2667.581,10743.07,9669.393,0.001350372039944718
3175,CPS,0.0,37.0,12.0,0.0,0.0,1.0,0.0,6824.126,8026.016,8545.693,1721.5674,0.00026695692342531256
3176,CPS,0.0,26.0,15.0,0.0,0.0,1.0,0.0,25470.47,25243.55,15216.15,-10254.32,0.00015689386497617287
3177,CPS,0.0,33.0,12.0,1.0,0.0,1.0,0.0,10866.09,18041.08,25564.67,14698.58,0.0038294122127366273
3178,CPS,0.0,44.0,9.0,1.0,0.0,1.0,1.0,20832.88,21383.61,22795.41,1962.5293,0.0045434902979317295
3179,CPS,0.0,21.0,12.0,0.0,0.0,1.0,0.0,21453.97,22925.08,21990.05,536.0801,0.00030033371446112406
3180,CPS,0.0,49.0,10.0,0.0,0.0,1.0,1.0,9731.678,6958.984,669.4101,-9062.268,0.00044291456526731005
3181,CPS,0.0,42.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01205044266947104
3182,CPS,0.0,19.0,12.0,0.0,0.0,0.0,0.0,354.6273,2667.581,19132.13,18777.504,0.001734137685308321
3183,CPS,0.0,25.0,14.0,0.0,0.0,1.0,0.0,9659.185,0.0,8777.696,-881.4883,0.0008546831170148231
3184,CPS,0.0,49.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,3440.147,-22422.174,0.00015169853776083027
3185,CPS,0.0,23.0,12.0,0.0,0.0,1.0,0.0,12837.12,4167.871,12754.26,-82.86035,0.0016852825322348883
3186,CPS,0.0,29.0,13.0,0.0,0.0,1.0,0.0,18174.16,15364.55,25564.67,7390.51,0.00020538258122858815
3187,CPS,0.0,49.0,12.0,0.0,0.0,1.0,0.0,25033.55,22531.21,24766.7,-266.85156,8.790979077411896e-05
3188,CPS,0.0,37.0,7.0,0.0,0.0,1.0,1.0,963.9593,0.0,0.0,-963.9593,0.001688573261500628
3189,CPS,0.0,48.0,16.0,0.0,0.0,1.0,0.0,24639.74,24602.61,25564.67,924.9297,7.832346166364835e-05
3190,CPS,0.0,42.0,13.0,0.0,0.0,1.0,0.0,22923.42,24615.15,25564.67,2641.25,0.00014554330224855551
3191,CPS,0.0,38.0,18.0,0.0,0.0,0.0,0.0,15730.95,9218.371,10537.67,-5193.2803,0.00015489270158148126
3192,CPS,0.0,22.0,12.0,0.0,0.0,1.0,0.0,18569.93,19920.92,18199.68,-370.25,0.00028732918034461626
3193,CPS,0.0,27.0,17.0,0.0,1.0,0.0,0.0,3579.58,2830.5,25564.67,21985.09,0.004912788053986043
3194,CPS,0.0,29.0,12.0,0.0,0.0,0.0,0.0,18961.78,22396.94,24741.58,5779.801,0.00028715681770481553
3195,CPS,0.0,48.0,5.0,0.0,1.0,1.0,1.0,17829.33,16757.42,19210.45,1381.1191,0.00016738256269390112
3196,CPS,0.0,54.0,8.0,0.0,1.0,1.0,1.0,25862.32,25243.55,25564.67,-297.6504,0.0003359096745460856
3197,CPS,0.0,50.0,12.0,0.0,0.0,0.0,0.0,23444.59,18819.87,18733.14,-4711.449,0.00012777930066068551
3198,CPS,0.0,38.0,6.0,0.0,0.0,1.0,1.0,20425.36,18619.35,17732.72,-2692.6387,0.000141171125529233
3199,CPS,0.0,27.0,16.0,0.0,0.0,1.0,0.0,11912.34,19342.65,25564.67,13652.33,0.0001856550695608398
3200,CPS,0.0,21.0,12.0,0.0,0.0,0.0,0.0,9316.314,12802.6,15393.48,6077.166,0.0005998972378876376
3201,CPS,0.0,45.0,13.0,0.0,0.0,1.0,0.0,25388.18,24754.79,25564.67,176.49023,0.00014554330224855551
3202,CPS,0.0,20.0,14.0,0.0,0.0,0.0,0.0,1385.202,2862.726,18215.94,16830.738,0.001112429527712969
3203,CPS,0.0,18.0,12.0,1.0,0.0,0.0,0.0,4555.295,945.2903,2238.756,-2316.5388,0.08529682527678949
3204,CPS,0.0,34.0,11.0,1.0,0.0,1.0,1.0,5458.517,6065.613,15669.81,10211.293,0.030692687792420535
3205,CPS,0.0,23.0,10.0,0.0,0.0,0.0,1.0,4817.837,839.6613,11685.86,6868.0234,0.012297106608233407
3206,CPS,0.0,24.0,12.0,0.0,0.0,0.0,0.0,21604.84,15271.45,15718.58,-5886.26,0.0003458678618792651
3207,CPS,0.0,30.0,13.0,0.0,1.0,0.0,0.0,10930.75,13805.18,18901.6,7970.8496,0.0012569074002703215
3208,CPS,0.0,46.0,9.0,0.0,0.0,1.0,1.0,24463.41,24627.68,19650.81,-4812.5996,0.000219946532613271
3209,CPS,0.0,19.0,9.0,0.0,0.0,0.0,1.0,6767.308,2377.548,21344.28,14576.971,0.0056518593287463795
3210,CPS,0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,8.790979077411896e-05
3211,CPS,0.0,22.0,15.0,0.0,0.0,0.0,0.0,5107.809,0.0,6711.834,1604.0249,0.0013452170795366421
3212,CPS,0.0,20.0,8.0,0.0,0.0,1.0,1.0,5989.479,5770.21,20503.46,14513.982,0.0038994992631738398
3213,CPS,0.0,27.0,12.0,0.0,0.0,1.0,0.0,19700.43,20860.84,0.0,-19700.43,0.00023425226562047465
3214,CPS,0.0,43.0,12.0,0.0,0.0,1.0,0.0,19908.11,19901.23,21622.1,1713.9902,0.00011735262227242223
3215,CPS,0.0,33.0,9.0,0.0,0.0,1.0,1.0,21050.36,20624.52,18038.61,-3011.75,0.00033639351887709634
3216,CPS,0.0,18.0,11.0,0.0,0.0,0.0,1.0,901.2627,3655.839,9782.55,8881.287,0.0017224737403751331
3217,CPS,0.0,32.0,18.0,0.0,0.0,1.0,0.0,6451.866,25243.55,4773.057,-1678.8091,0.00014605603774568143
3218,CPS,0.0,41.0,3.0,0.0,1.0,1.0,1.0,13036.96,18873.58,0.0,-13036.96,0.00026915560713354193
3219,CPS,0.0,26.0,12.0,1.0,0.0,1.0,0.0,10650.57,9055.452,10449.0,-201.57031,0.00797777354741056
3220,CPS,0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,8.790979077411896e-05
3221,CPS,0.0,36.0,11.0,0.0,0.0,1.0,1.0,19173.38,19976.42,17471.16,-1702.2207,0.0002360063451076634
3222,CPS,0.0,29.0,12.0,0.0,0.0,1.0,0.0,17982.15,14349.44,2617.054,-15365.097,0.00019163908947629406
3223,CPS,0.0,46.0,9.0,0.0,0.0,1.0,1.0,24351.73,24330.48,25564.67,1212.9395,0.000219946532613271
3224,CPS,0.0,49.0,12.0,0.0,0.0,1.0,0.0,12754.83,25243.55,8708.243,-4046.587,0.00012505210653548294
3225,CPS,0.0,35.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00016750452227983224
3226,CPS,0.0,48.0,9.0,0.0,0.0,1.0,1.0,11530.29,14195.47,0.0,-11530.29,0.00022656547731751735
3227,CPS,0.0,20.0,12.0,0.0,0.0,0.0,0.0,1347.976,6466.645,14693.04,13345.064,0.0014002539620791299
3228,CPS,0.0,31.0,10.0,1.0,0.0,1.0,1.0,11056.14,10856.52,1978.676,-9077.464,0.017912741551739168
3229,CPS,0.0,28.0,14.0,0.0,0.0,1.0,0.0,21904.6,20078.47,25564.67,3660.0703,0.00014437700329451075
3230,CPS,0.0,35.0,12.0,1.0,0.0,1.0,0.0,19412.42,16682.23,21831.93,2419.5098,0.0031583994377814336
3231,CPS,0.0,29.0,12.0,1.0,0.0,1.0,0.0,10162.72,5265.339,14305.87,4143.1504,0.0621360941477578
3232,CPS,0.0,28.0,18.0,0.0,0.0,1.0,0.0,18783.49,18796.6,21124.1,2340.6094,0.00012835126329038436
3233,CPS,0.0,32.0,12.0,0.0,0.0,1.0,0.0,23532.75,25243.55,25564.67,2031.9199,0.00017361693090671312
3234,CPS,0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00011735262227242223
3235,CPS,0.0,25.0,9.0,1.0,0.0,1.0,1.0,14829.69,13776.53,0.0,-14829.69,0.01160399628802425
3236,CPS,0.0,20.0,12.0,0.0,0.0,1.0,0.0,14798.34,14793.44,17187.44,2389.0996,0.00042402769532566195
3237,CPS,0.0,23.0,12.0,1.0,0.0,1.0,0.0,9647.43,10217.37,0.0,-9647.43,0.00797777354741056
3238,CPS,0.0,22.0,8.0,1.0,0.0,1.0,1.0,8591.385,11699.76,12006.53,3415.1455,0.01483914964415515
3239,CPS,0.0,38.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,8.84094655192876e-05
3240,CPS,0.0,27.0,12.0,0.0,0.0,1.0,0.0,9100.794,25243.55,23874.15,14773.356,0.00033320438744605747
3241,CPS,0.0,50.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,8.790979077411896e-05
3242,CPS,0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,23888.93,-1973.3906,8.790979077411896e-05
3243,CPS,0.0,21.0,12.0,0.0,0.0,0.0,0.0,11475.43,13776.53,11275.05,-200.37988,0.0005998972378876376
3244,CPS,0.0,35.0,12.0,0.0,0.0,1.0,0.0,16232.53,13801.6,4093.303,-12139.228,0.00015932657704220167
3245,CPS,0.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,2194.935,0.0,0.0,0.01832497472070902
3246,CPS,0.0,22.0,12.0,0.0,0.0,1.0,0.0,3922.452,773.4194,9280.123,5357.671,0.0032857453375494685
3247,CPS,0.0,52.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,7.832346166364835e-05
3248,CPS,0.0,24.0,16.0,0.0,0.0,1.0,0.0,11747.76,13618.98,25564.67,13816.91,0.00018331083808538704
3249,CPS,0.0,35.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0020167177748306978
3250,CPS,0.0,52.0,13.0,0.0,1.0,1.0,0.0,19774.88,25243.55,17431.26,-2343.621,0.00033342307018550694
3251,CPS,0.0,17.0,10.0,0.0,1.0,0.0,1.0,1767.259,2112.581,3332.273,1565.0139,0.010481246708508338
3252,CPS,0.0,51.0,12.0,0.0,0.0,1.0,0.0,25742.81,25243.55,0.0,-25742.81,8.790979077411896e-05
3253,CPS,0.0,18.0,12.0,0.0,0.0,1.0,0.0,2415.776,2461.694,17109.12,14693.344,0.0025458284334176143
3254,CPS,0.0,33.0,12.0,1.0,0.0,1.0,0.0,20691.82,20065.94,25215.93,4524.1094,0.0032992024344347093
3255,CPS,0.0,54.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,24172.65,-1689.6699,7.832346166364835e-05
3256,CPS,0.0,27.0,18.0,0.0,0.0,0.0,0.0,879.7108,3544.839,2194.424,1314.7133,0.001578311117853143
3257,CPS,0.0,32.0,12.0,0.0,0.0,1.0,0.0,25862.32,23274.19,5039.048,-20823.273,0.00017361693090671312
3258,CPS,0.0,39.0,11.0,1.0,0.0,0.0,1.0,19700.43,10485.92,16342.18,-3358.25,0.018132996353066918
3259,CPS,0.0,35.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013644168678928177
3260,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,18528.79,16918.55,10678.05,-7850.7393,0.00019163908947629406
3261,CPS,0.0,32.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002190372571238906
3262,CPS,0.0,34.0,12.0,0.0,0.0,1.0,0.0,25862.32,23489.03,10219.96,-15642.36,0.00016750452227983224
3263,CPS,0.0,37.0,9.0,0.0,0.0,1.0,1.0,24537.86,14505.19,25564.67,1026.8105,0.000219946532613271
3264,CPS,0.0,46.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,2820.98,2820.98,0.3312384839122203
3265,CPS,0.0,18.0,10.0,0.0,0.0,0.0,1.0,0.0,2227.161,8143.751,8143.751,0.010348658311455141
3266,CPS,0.0,36.0,9.0,0.0,0.0,1.0,1.0,0.0,25243.55,1477.727,1477.727,0.006530162278859562
3267,CPS,0.0,17.0,9.0,0.0,0.0,0.0,1.0,738.6436,0.0,13358.65,12620.007,0.001286872151998699
3268,CPS,0.0,46.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0001706520208059136
3269,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,9203.281,9203.281,0.0028289780059069093
3270,CPS,0.0,28.0,15.0,0.0,0.0,0.0,0.0,21030.77,24593.66,1689.041,-19341.729,0.00018377249692359116
3271,CPS,0.0,24.0,12.0,0.0,0.0,1.0,0.0,4907.963,0.0,0.0,-4907.963,0.001127292209753744
3272,CPS,0.0,40.0,15.0,0.0,0.0,0.0,0.0,13132.97,764.4677,10879.02,-2253.9502,0.00114030997960711
3273,CPS,0.0,39.0,14.0,0.0,0.0,0.0,0.0,6238.305,0.0,0.0,-6238.305,0.0006180674344161949
3274,CPS,0.0,26.0,11.0,1.0,0.0,1.0,1.0,5468.314,707.1774,0.0,-5468.314,0.24703175716803286
3275,CPS,0.0,52.0,4.0,0.0,0.0,1.0,1.0,6471.458,5800.645,0.0,-6471.458,0.0003461792062753115
3276,CPS,0.0,36.0,6.0,0.0,0.0,0.0,1.0,415.3646,0.0,0.0,-415.3646,0.0017190716206545943
3277,CPS,0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00011735262227242223
3278,CPS,0.0,22.0,12.0,0.0,0.0,0.0,0.0,13101.62,13008.48,16423.45,3321.829,0.0005739289659176516
3279,CPS,0.0,26.0,18.0,0.0,0.0,1.0,0.0,16308.94,17205.0,25019.39,8710.45,0.00015689386497617287
3280,CPS,0.0,29.0,14.0,0.0,0.0,1.0,0.0,25862.32,24581.13,24819.9,-1042.4199,0.00014437700329451075
3281,CPS,0.0,24.0,16.0,0.0,0.0,1.0,0.0,18393.6,18404.52,24478.54,6084.9395,0.00016286416736520658
3282,CPS,0.0,41.0,12.0,0.0,0.0,1.0,0.0,18060.52,20957.52,14351.68,-3708.8398,0.00011735262227242223
3283,CPS,0.0,51.0,4.0,1.0,0.0,1.0,1.0,25862.32,11628.15,25564.67,-297.6504,0.0009198544168920154
3284,CPS,0.0,29.0,14.0,1.0,0.0,1.0,0.0,16369.67,10895.9,4273.585,-12096.085,0.004376291993007733
3285,CPS,0.0,35.0,12.0,0.0,0.0,0.0,0.0,18503.32,21107.9,25319.37,6816.049,0.00025099599683553583
3286,CPS,0.0,18.0,11.0,1.0,0.0,0.0,1.0,1600.721,2705.177,25564.67,23963.95,0.1702952363185935
3287,CPS,0.0,23.0,12.0,1.0,0.0,0.0,0.0,8577.67,15849.73,22669.8,14092.131,0.010597599430016258
3288,CPS,0.0,33.0,9.0,0.0,1.0,1.0,1.0,23423.03,24753.0,13569.96,-9853.069,0.0008334947902238445
3289,CPS,0.0,34.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,-297.6504,0.00031444946787397547
3290,CPS,0.0,21.0,15.0,0.0,0.0,0.0,0.0,2972.208,3731.032,774.3287,-2197.8794,0.0013326789307506997
3291,CPS,0.0,19.0,14.0,0.0,0.0,0.0,0.0,523.1242,0.0,789.106,265.9818,0.0005635047843581588
3292,CPS,0.0,27.0,16.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0002213506370196971
3293,CPS,0.0,23.0,14.0,0.0,0.0,0.0,0.0,20766.27,20613.77,25564.67,4798.4004,0.00026102176675892356
3294,CPS,0.0,29.0,16.0,0.0,0.0,1.0,0.0,23240.82,22165.98,25564.67,2323.8496,0.00012835126329038436
3295,CPS,0.0,33.0,12.0,0.0,0.0,1.0,0.0,25862.32,20533.21,25564.67,-297.6504,0.00017949274268424303
3296,CPS,0.0,27.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00015689386497617287
3297,CPS,0.0,32.0,16.0,0.0,0.0,1.0,0.0,25337.24,25243.55,24564.25,-772.99023,0.00011628013793414935
3298,CPS,0.0,21.0,11.0,0.0,0.0,0.0,1.0,8908.786,4737.194,0.0,-8908.786,0.00662832887589128
3299,CPS,0.0,42.0,12.0,0.0,0.0,1.0,0.0,14087.13,14082.68,24113.54,10026.409,0.0001695211394526386
3300,CPS,0.0,46.0,7.0,0.0,0.0,1.0,1.0,24925.79,23895.44,24592.33,-333.45898,0.00016573539291362058
3301,CPS,0.0,20.0,12.0,0.0,0.0,1.0,0.0,3746.118,13567.06,11040.1,7293.9814,0.00033549650349404557
3302,CPS,0.0,33.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0001923653207878853
3303,CPS,0.0,54.0,14.0,0.0,0.0,1.0,0.0,25045.31,25243.55,21468.41,-3576.9004,0.00012783850750285768
3304,CPS,0.0,53.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002315865461671519
3305,CPS,0.0,36.0,7.0,0.0,0.0,1.0,1.0,16994.68,18270.24,17599.72,605.041,0.00016573539291362058
3306,CPS,0.0,30.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00012835126329038436
3307,CPS,0.0,47.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,8.790979077411896e-05
3308,CPS,0.0,22.0,8.0,0.0,0.0,1.0,1.0,12523.63,10901.27,9516.559,-3007.0713,0.001148932845133174
3309,CPS,0.0,21.0,12.0,0.0,0.0,1.0,0.0,14112.6,15873.0,19483.82,5371.2207,0.0004338102628726459
3310,CPS,0.0,23.0,11.0,1.0,0.0,1.0,1.0,21401.07,18549.53,20261.11,-1139.9609,0.013878201128387984
3311,CPS,0.0,35.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06620721685788937
3312,CPS,0.0,41.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06620721685788937
3313,CPS,0.0,24.0,12.0,1.0,0.0,0.0,0.0,9316.314,0.0,0.0,-9316.314,0.2362737257789775
3314,CPS,0.0,25.0,16.0,1.0,0.0,0.0,0.0,3589.377,0.0,0.0,-3589.377,0.041313834561149676
3315,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,856.1996,3072.194,9989.432,9133.232,0.0003719969766043959
3316,CPS,0.0,27.0,13.0,0.0,0.0,1.0,0.0,25862.32,24479.08,10347.04,-15515.28,0.0002510510149368963
3317,CPS,0.0,47.0,16.0,0.0,0.0,1.0,0.0,12169.01,10990.79,8301.868,-3867.1416,0.00011568369063528142
3318,CPS,0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,605.129,0.0,0.0,0.0033293650819709157
3319,CPS,0.0,54.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,-25862.32,0.00012783850750285768
3320,CPS,0.0,38.0,8.0,1.0,0.0,1.0,1.0,13575.76,14116.69,24023.4,10447.641,0.005817786547659792
3321,CPS,0.0,36.0,18.0,0.0,0.0,1.0,0.0,25862.32,21249.34,25564.67,-297.6504,7.859559225542457e-05
3322,CPS,0.0,42.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0001706520208059136
3323,CPS,0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,1255.016,5630.138,5630.138,0.00333469682441392
3324,CPS,0.0,27.0,12.0,0.0,0.0,1.0,0.0,16806.59,14950.98,25564.67,8758.08,0.00023425226562047465
3325,CPS,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00011735262227242223
3326,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,24894.44,24593.66,24660.3,-234.13867,0.00019163908947629406
3327,CPS,0.0,40.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00012576929357980927
3328,CPS,0.0,33.0,12.0,0.0,0.0,1.0,0.0,22739.25,17059.98,25564.67,2825.42,0.00017949274268424303
3329,CPS,0.0,29.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00014437700329451075
3330,CPS,0.0,31.0,16.0,0.0,0.0,1.0,0.0,19913.99,19356.97,25564.67,5650.6797,0.00012835126329038436
3331,CPS,0.0,22.0,14.0,0.0,0.0,1.0,0.0,0.0,20887.69,0.0,0.0,0.001301624521623238
3332,CPS,0.0,24.0,11.0,0.0,0.0,1.0,1.0,9210.513,6137.226,6490.175,-2720.338,0.0022423216052800485
3333,CPS,0.0,53.0,10.0,0.0,0.0,1.0,1.0,9392.725,10473.39,8128.974,-1263.7505,0.00028421000497811787
3334,CPS,0.0,16.0,9.0,0.0,0.0,0.0,1.0,1534.106,4115.952,8016.667,6482.561,0.0005150773765551192
3335,CPS,0.0,25.0,12.0,0.0,0.0,1.0,0.0,19183.18,19940.61,20738.41,1555.2305,0.00023425226562047465
3336,CPS,0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862.32,20782.06,16445.62,-9416.701,0.00011735262227242223
3337,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,1342.098,2155.548,0.0,-1342.098,0.00038564917470437543
3338,CPS,0.0,30.0,12.0,0.0,0.0,1.0,0.0,21256.09,23122.02,25564.67,4308.58,0.00019163908947629406
3339,CPS,0.0,55.0,9.0,0.0,1.0,1.0,1.0,5125.442,5251.016,1569.346,-3556.096,0.002560135569566052
3340,CPS,0.0,48.0,3.0,0.0,1.0,1.0,1.0,11784.99,10969.31,6441.41,-5343.58,0.00027350108647890205
3341,CPS,0.0,20.0,14.0,0.0,1.0,0.0,0.0,6563.544,6975.097,16553.49,9989.946,0.003298930107737141
3342,CPS,0.0,37.0,12.0,0.0,0.0,1.0,0.0,16973.13,18916.55,0.0,-16973.13,0.00011735262227242223
3343,CPS,0.0,42.0,15.0,0.0,0.0,0.0,0.0,17600.09,11214.58,1100.906,-16499.184,0.0002060490604401863
3344,CPS,0.0,32.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00017361693090671312
3345,CPS,0.0,53.0,5.0,0.0,1.0,1.0,1.0,16369.67,10129.65,12944.88,-3424.79,0.0001877926567180915
3346,CPS,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25631.13,25243.55,25564.67,-66.46094,0.00011735262227242223
3347,CPS,0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00011735262227242223
3348,CPS,0.0,28.0,16.0,0.0,0.0,0.0,0.0,144.9857,6740.565,23665.79,23520.803,0.0007020003808573854
3349,CPS,0.0,49.0,12.0,0.0,0.0,1.0,0.0,18887.33,18762.58,20562.57,1675.2402,8.790979077411896e-05
3350,CPS,0.0,25.0,16.0,0.0,0.0,0.0,0.0,4992.212,11153.71,17426.83,12434.618,0.0003140494485694319
3351,CPS,0.0,46.0,14.0,0.0,0.0,1.0,0.0,0.0,13901.85,0.0,0.0,0.0007653340719788211
3352,CPS,0.0,23.0,17.0,0.0,0.0,0.0,0.0,4898.167,8951.613,14808.3,9910.133,0.00034460060769324276
3353,CPS,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,204.0968,0.0,0.0,0.00116183281056646
3354,CPS,0.0,49.0,8.0,0.0,0.0,1.0,1.0,11608.66,11218.16,11771.57,162.91016,0.0002407905550557753
3355,CPS,0.0,41.0,16.0,0.0,0.0,0.0,0.0,2223.768,11502.82,24871.62,22647.852,0.0002569802701963564
3356,CPS,0.0,20.0,12.0,0.0,0.0,1.0,0.0,1302.912,2604.919,11022.36,9719.448,0.0016870715399601483
3357,CPS,0.0,30.0,12.0,0.0,0.0,1.0,0.0,8932.297,11628.15,17052.96,8120.664,0.00025928819682136854
3358,CPS,0.0,20.0,9.0,0.0,0.0,1.0,1.0,13115.33,12648.63,9385.041,-3730.289,0.0012880057870603206
3359,CPS,0.0,25.0,12.0,0.0,0.0,1.0,0.0,11381.38,7467.435,4162.756,-7218.624,0.0005522065795779274
3360,CPS,0.0,51.0,3.0,1.0,0.0,0.0,1.0,7968.338,5780.952,4907.53,-3060.808,0.026659089953364492
3361,CPS,0.0,41.0,13.0,0.0,0.0,1.0,0.0,16861.45,10539.63,15214.67,-1646.7793,0.00020142398135020748
3362,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,2529.726,5309.472,5309.472,0.001114907730954045
3363,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,1593.387,8975.711,8975.711,0.0030977242885664668
3364,CPS,0.0,48.0,8.0,0.0,0.0,1.0,1.0,25862.32,19476.92,25564.67,-297.6504,0.00011977410910605168
3365,CPS,0.0,49.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00012783850750285768
3366,CPS,0.0,23.0,15.0,0.0,0.0,0.0,0.0,6737.919,1052.71,16776.63,10038.712,0.0026569118752207397
3367,CPS,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,-25862.32,0.00011735262227242223
3368,CPS,0.0,44.0,10.0,0.0,0.0,1.0,1.0,24447.73,21124.02,22860.43,-1587.3008,0.0002203110279893466
3369,CPS,0.0,51.0,10.0,1.0,0.0,1.0,1.0,18965.7,18334.69,13642.37,-5323.329,0.002453459064731881
3370,CPS,0.0,34.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.00011218611876926225
3371,CPS,0.0,46.0,13.0,0.0,0.0,1.0,0.0,25862.32,24525.63,25564.67,-297.6504,0.00014554330224855551
3372,CPS,0.0,20.0,11.0,0.0,0.0,0.0,1.0,10533.02,11710.5,12878.39,2345.37,0.0008886730936909441
